stream,lib,n_row,memory,i,time
groupby,pandas,10000000,813.472656,5,1710236013.3776
groupby,pandas,10000000,835.972656,5,1710236013.4778
groupby,pandas,10000000,1340.867188,5,1710236013.5783
groupby,pandas,10000000,1005.859375,5,1710236013.6787
groupby,pandas,10000000,942.671875,5,1710236013.7792
groupby,pandas,10000000,1165.601562,5,1710236013.8796
groupby,pandas,10000000,104.136719,5,1710236013.9801
join,polars,10000,0.375,10,1710235653.1289
join,polars,10000,39.480469,10,1710235653.2293
groupby,noir,1000000,0.375,7,1710235697.0565
groupby,noir,1000000,25.417969,7,1710235697.1567
join,polars,10000,0.375,5,1710235650.4695
join,polars,10000,39.101562,5,1710235650.5698
join,polars,100000,0.375,7,1710235671.4973
join,polars,100000,39.242188,7,1710235671.5976
join,pandas,1000000,0.25,8,1710235730.9621
join,pandas,1000000,30.921875,8,1710235731.0624
join,pandas,1000000,56.773438,8,1710235731.1627
join,pandas,1000000,90.648438,8,1710235731.263
join,pandas,1000000,120.648438,8,1710235731.3633
join,pandas,1000000,152.148438,8,1710235731.4636
join,pandas,1000000,321.164062,8,1710235731.5639
join,pandas,1000000,405.039062,8,1710235731.6643
join,pandas,1000000,561.613281,8,1710235731.7646
join,pandas,1000000,1157.878906,8,1710235731.865
join,pandas,1000000,1769.878906,8,1710235731.9653
join,pandas,1000000,2518.171875,8,1710235732.0657
join,pandas,1000000,1779.320312,8,1710235732.166
join,pandas,1000000,1927.597656,8,1710235732.2663
join,pandas,1000000,2398.695312,8,1710235732.3667
groupby,pandas,10000,0.375,7,1710235659.9259
groupby,pandas,10000,31.039062,7,1710235660.0262
groupby,pandas,10000,56.894531,7,1710235660.1265
groupby,pandas,100000,0.375,1,1710235674.1869
groupby,pandas,100000,31.039062,1,1710235674.2873
groupby,pandas,100000,56.984375,1,1710235674.3876
groupby,pandas,100000,71.863281,1,1710235674.4879
join,polars,10000,0.375,7,1710235651.5324
join,polars,10000,38.359375,7,1710235651.6328
groupby,polars,100000,0.375,7,1710235671.7628
groupby,polars,100000,39.859375,7,1710235671.8631
groupby,pandas,1000000,0.25,7,1710235730.1947
groupby,pandas,1000000,30.789062,7,1710235730.295
groupby,pandas,1000000,56.863281,7,1710235730.3953
groupby,pandas,1000000,90.988281,7,1710235730.4956
groupby,pandas,1000000,120.988281,7,1710235730.5959
groupby,pandas,1000000,150.988281,7,1710235730.6962
groupby,pandas,1000000,99.707031,7,1710235730.7965
join,noir,1000000,0.375,7,1710235695.3784
join,noir,1000000,50.289062,7,1710235695.4788
join,noir,1000000,86.164062,7,1710235695.5792
join,noir,1000000,118.914062,7,1710235695.6795
join,noir,1000000,151.039062,7,1710235695.7825
join,noir,1000000,182.289062,7,1710235695.8828
join,noir,1000000,214.039062,7,1710235695.985
join,noir,1000000,243.914062,7,1710235696.0854
join,noir,1000000,272.789062,7,1710235696.1867
join,noir,1000000,302.789062,7,1710235696.2871
join,noir,1000000,331.914062,7,1710235696.3874
join,noir,1000000,360.539062,7,1710235696.4885
join,noir,1000000,390.664062,7,1710235696.5888
join,noir,1000000,418.414062,7,1710235696.6892
join,noir,1000000,450.039062,7,1710235696.7895
join,noir,1000000,0.0,7,1710235696.8899
groupby,polars,100000,0.375,3,1710235669.6348
groupby,polars,100000,37.988281,3,1710235669.7351
join,polars,100000,0.375,8,1710235672.0288
join,polars,100000,38.746094,8,1710235672.1291
join,polars,1000000,0.25,3,1710235705.3062
join,polars,1000000,40.613281,3,1710235705.4065
join,polars,1000000,238.394531,3,1710235705.5068
join,polars,1000000,610.226562,3,1710235705.6072
join,polars,1000000,1286.726562,3,1710235705.7076
join,polars,1000000,1621.40625,3,1710235705.8081
join,polars,1000000,2190.90625,3,1710235705.9085
join,polars,1000000,966.089844,3,1710235706.0089
groupby,pandas,10000,0.375,3,1710235656.4961
groupby,pandas,10000,30.914062,3,1710235656.5965
groupby,pandas,10000,56.773438,3,1710235656.6968
groupby,pandas,10000,0.0,3,1710235656.7971
join,pandas,10000,0.25,8,1710235660.2912
join,pandas,10000,30.785156,8,1710235660.3915
join,pandas,10000,56.648438,8,1710235660.4918
join,pandas,10000,77.644531,8,1710235660.5921
groupby,noir,1000000,0.375,2,1710235687.4551
groupby,noir,1000000,25.292969,2,1710235687.5553
join,polars,1000000,0.375,4,1710235706.4395
join,polars,1000000,42.246094,4,1710235706.5399
join,polars,1000000,250.445312,4,1710235706.6402
join,polars,1000000,592.765625,4,1710235706.7406
join,polars,1000000,1257.265625,4,1710235706.841
join,polars,1000000,1591.421875,4,1710235706.9414
join,polars,1000000,2159.421875,4,1710235707.0419
join,polars,1000000,1097.554688,4,1710235707.1423
join,noir,100000,0.25,7,1710235666.181
join,noir,100000,49.039062,7,1710235666.2813
join,noir,100000,79.789062,7,1710235666.3816
join,pandas,1000000,0.375,3,1710235719.2697
join,pandas,1000000,30.671875,3,1710235719.37
join,pandas,1000000,56.894531,3,1710235719.4703
join,pandas,1000000,89.519531,3,1710235719.5707
join,pandas,1000000,120.894531,3,1710235719.671
join,pandas,1000000,150.894531,3,1710235719.7714
join,pandas,1000000,321.03125,3,1710235719.8718
join,pandas,1000000,405.15625,3,1710235719.9722
join,pandas,1000000,533.1875,3,1710235720.0726
join,pandas,1000000,1129.453125,3,1710235720.1731
join,pandas,1000000,1753.453125,3,1710235720.2735
join,pandas,1000000,2465.742188,3,1710235720.3741
join,pandas,1000000,3154.007812,3,1710235720.4745
join,pandas,1000000,1853.042969,3,1710235720.575
join,pandas,1000000,2330.140625,3,1710235720.6755
groupby,noir,1000000,0.25,3,1710235689.3951
groupby,noir,1000000,25.414062,3,1710235689.4954
join,pandas,10000,0.25,2,1710235655.0971
join,pandas,10000,30.914062,2,1710235655.1974
join,pandas,10000,56.777344,2,1710235655.2977
join,pandas,10000,77.644531,2,1710235655.398
join,noir,10000,0.25,7,1710235647.0173
groupby,pandas,10000,0.375,10,1710235662.5235
groupby,pandas,10000,31.039062,10,1710235662.6238
groupby,pandas,10000,56.859375,10,1710235662.7241
groupby,pandas,10000,0.0,10,1710235662.8244
join,noir,10000000,0.375,7,1710235836.3658
join,noir,10000000,50.667969,7,1710235836.4662
join,noir,10000000,89.417969,7,1710235836.5726
join,noir,10000000,120.667969,7,1710235836.6729
join,noir,10000000,153.917969,7,1710235836.7749
join,noir,10000000,186.542969,7,1710235836.8752
join,noir,10000000,218.667969,7,1710235836.9758
join,noir,10000000,251.292969,7,1710235837.0762
join,noir,10000000,283.417969,7,1710235837.1765
join,noir,10000000,314.792969,7,1710235837.278
join,noir,10000000,346.417969,7,1710235837.3792
join,noir,10000000,377.417969,7,1710235837.4812
join,noir,10000000,407.417969,7,1710235837.5817
join,noir,10000000,437.917969,7,1710235837.6821
join,noir,10000000,466.792969,7,1710235837.7824
join,noir,10000000,497.042969,7,1710235837.8828
join,noir,10000000,524.917969,7,1710235837.9832
join,noir,10000000,555.417969,7,1710235838.0846
join,noir,10000000,585.042969,7,1710235838.1849
join,noir,10000000,614.167969,7,1710235838.2853
join,noir,10000000,642.917969,7,1710235838.3857
join,noir,10000000,672.292969,7,1710235838.486
join,noir,10000000,703.167969,7,1710235838.5864
join,noir,10000000,734.917969,7,1710235838.6867
join,noir,10000000,763.042969,7,1710235838.7871
join,noir,10000000,793.542969,7,1710235838.8878
join,noir,10000000,824.167969,7,1710235838.9881
join,noir,10000000,854.542969,7,1710235839.0885
join,noir,10000000,884.417969,7,1710235839.1889
join,noir,10000000,916.167969,7,1710235839.2893
join,noir,10000000,946.542969,7,1710235839.3896
join,noir,10000000,974.667969,7,1710235839.49
join,noir,10000000,1004.292969,7,1710235839.5919
join,noir,10000000,1033.792969,7,1710235839.6926
join,noir,10000000,1064.042969,7,1710235839.793
join,noir,10000000,1094.042969,7,1710235839.8935
join,noir,10000000,1123.917969,7,1710235839.9939
join,noir,10000000,1153.667969,7,1710235840.0943
join,noir,10000000,1183.167969,7,1710235840.1946
join,noir,10000000,1213.667969,7,1710235840.2949
join,noir,10000000,1243.042969,7,1710235840.3953
join,noir,10000000,1272.167969,7,1710235840.4966
join,noir,10000000,1301.292969,7,1710235840.597
join,noir,10000000,1332.417969,7,1710235840.6974
join,noir,10000000,1362.417969,7,1710235840.7979
join,noir,10000000,1392.167969,7,1710235840.8984
join,noir,10000000,1419.792969,7,1710235840.9988
join,noir,10000000,1449.292969,7,1710235841.0993
join,noir,10000000,1478.417969,7,1710235841.1996
join,noir,10000000,1508.667969,7,1710235841.3
join,noir,10000000,1537.792969,7,1710235841.4004
join,noir,10000000,1566.667969,7,1710235841.5008
join,noir,10000000,1595.042969,7,1710235841.6012
join,noir,10000000,1624.167969,7,1710235841.7015
join,noir,10000000,1653.542969,7,1710235841.8019
join,noir,10000000,1682.417969,7,1710235841.9023
join,noir,10000000,1711.042969,7,1710235842.0026
join,noir,10000000,1741.042969,7,1710235842.1032
join,noir,10000000,1770.667969,7,1710235842.2036
join,noir,10000000,1800.292969,7,1710235842.3039
join,noir,10000000,1829.792969,7,1710235842.4047
join,noir,10000000,1859.042969,7,1710235842.5051
join,noir,10000000,1888.167969,7,1710235842.6054
join,noir,10000000,1915.667969,7,1710235842.7058
join,noir,10000000,1943.042969,7,1710235842.8062
join,noir,10000000,1973.167969,7,1710235842.9071
join,noir,10000000,2001.542969,7,1710235843.0074
join,noir,10000000,2030.667969,7,1710235843.1078
join,noir,10000000,2060.042969,7,1710235843.2089
join,noir,10000000,2089.542969,7,1710235843.3092
join,noir,10000000,2119.292969,7,1710235843.4111
join,noir,10000000,2148.792969,7,1710235843.5115
join,noir,10000000,2178.292969,7,1710235843.6118
join,noir,10000000,2207.042969,7,1710235843.7122
join,noir,10000000,2236.042969,7,1710235843.8126
join,noir,10000000,2265.292969,7,1710235843.9129
join,noir,10000000,2295.417969,7,1710235844.0133
join,noir,10000000,2323.292969,7,1710235844.1136
join,noir,10000000,2352.292969,7,1710235844.214
join,noir,10000000,2380.417969,7,1710235844.3144
join,noir,10000000,2409.667969,7,1710235844.4147
join,noir,10000000,2439.167969,7,1710235844.5151
join,noir,10000000,2467.167969,7,1710235844.6155
join,noir,10000000,2497.167969,7,1710235844.7158
join,noir,10000000,2526.167969,7,1710235844.8162
join,noir,10000000,2555.167969,7,1710235844.9166
join,noir,10000000,2583.292969,7,1710235845.0169
join,noir,10000000,2612.167969,7,1710235845.1173
join,noir,10000000,2642.542969,7,1710235845.2177
join,noir,10000000,2671.792969,7,1710235845.318
join,noir,10000000,2700.042969,7,1710235845.4184
join,noir,10000000,2727.667969,7,1710235845.5187
join,noir,10000000,2755.542969,7,1710235845.6193
join,noir,10000000,2783.292969,7,1710235845.7211
join,noir,10000000,2812.792969,7,1710235845.8215
join,noir,10000000,2842.292969,7,1710235845.9218
join,noir,10000000,2870.667969,7,1710235846.0222
join,noir,10000000,2900.167969,7,1710235846.1226
join,noir,10000000,2928.917969,7,1710235846.2229
join,noir,10000000,2957.292969,7,1710235846.3233
join,noir,10000000,2985.167969,7,1710235846.4237
join,noir,10000000,3013.917969,7,1710235846.5241
join,noir,10000000,3044.292969,7,1710235846.6262
join,noir,10000000,3073.917969,7,1710235846.7267
join,noir,10000000,3101.167969,7,1710235846.8271
join,noir,10000000,3130.792969,7,1710235846.9275
join,noir,10000000,3159.792969,7,1710235847.0279
join,noir,10000000,3189.542969,7,1710235847.1282
join,noir,10000000,3218.042969,7,1710235847.2286
join,noir,10000000,3245.292969,7,1710235847.3289
join,noir,10000000,3273.042969,7,1710235847.4293
join,noir,10000000,3302.292969,7,1710235847.5297
join,noir,10000000,3332.042969,7,1710235847.63
join,noir,10000000,3360.042969,7,1710235847.7304
join,noir,10000000,3388.542969,7,1710235847.8315
join,noir,10000000,3418.917969,7,1710235847.9319
join,noir,10000000,3446.792969,7,1710235848.0327
join,noir,10000000,3475.542969,7,1710235848.1331
join,noir,10000000,3503.542969,7,1710235848.2335
join,noir,10000000,3532.292969,7,1710235848.3338
join,noir,10000000,3561.417969,7,1710235848.4342
join,noir,10000000,3590.417969,7,1710235848.5345
join,noir,10000000,3619.917969,7,1710235848.6366
join,noir,10000000,3651.042969,7,1710235848.7369
join,noir,10000000,3680.042969,7,1710235848.8373
join,noir,10000000,3708.292969,7,1710235848.9377
join,noir,10000000,3736.917969,7,1710235849.038
join,noir,10000000,3765.417969,7,1710235849.1385
join,noir,10000000,3794.792969,7,1710235849.2388
join,noir,10000000,3822.792969,7,1710235849.3392
join,noir,10000000,3852.667969,7,1710235849.4397
join,noir,10000000,3880.542969,7,1710235849.5412
join,noir,10000000,3909.917969,7,1710235849.6415
join,noir,10000000,3938.292969,7,1710235849.7432
join,noir,10000000,3967.292969,7,1710235849.8435
join,noir,10000000,3994.167969,7,1710235849.9439
join,noir,10000000,4024.292969,7,1710235850.0443
join,noir,10000000,4053.417969,7,1710235850.1446
join,noir,10000000,4082.667969,7,1710235850.245
join,noir,10000000,4111.542969,7,1710235850.3454
join,noir,10000000,4141.917969,7,1710235850.4458
join,noir,10000000,4170.792969,7,1710235850.5461
join,noir,10000000,4200.542969,7,1710235850.6465
join,noir,10000000,4230.167969,7,1710235850.7469
join,noir,10000000,4259.167969,7,1710235850.8472
join,noir,10000000,4288.167969,7,1710235850.9479
join,noir,10000000,4318.542969,7,1710235851.0483
join,noir,10000000,0.0,7,1710235851.1487
join,noir,10000000,0.0,7,1710235851.249
join,noir,10000000,0.0,7,1710235851.3493
join,noir,10000,0.25,1,1710235644.9318
join,noir,10000,23.042969,1,1710235645.0322
join,pandas,100000,0.25,6,1710235678.7807
join,pandas,100000,30.796875,6,1710235678.881
join,pandas,100000,56.640625,6,1710235678.9813
join,pandas,100000,91.761719,6,1710235679.0817
join,pandas,100000,79.105469,6,1710235679.182
groupby,pandas,10000,0.375,2,1710235655.5635
groupby,pandas,10000,31.042969,2,1710235655.6638
groupby,pandas,10000,56.769531,2,1710235655.7641
groupby,pandas,10000,0.0,2,1710235655.8645
groupby,noir,10000000,0.375,9,1710235883.9513
groupby,noir,10000000,25.417969,9,1710235884.0516
groupby,noir,10000000,25.417969,9,1710235884.1518
groupby,noir,10000000,25.417969,9,1710235884.252
groupby,noir,10000000,25.417969,9,1710235884.3522
groupby,noir,10000000,25.417969,9,1710235884.4525
groupby,noir,10000000,25.417969,9,1710235884.5527
groupby,noir,10000000,25.417969,9,1710235884.6529
groupby,noir,10000000,25.417969,9,1710235884.7531
groupby,noir,10000000,25.667969,9,1710235884.8533
groupby,noir,10000,0.375,1,1710235645.1984
join,pandas,100000,0.375,3,1710235675.6841
join,pandas,100000,31.042969,3,1710235675.7844
join,pandas,100000,56.644531,3,1710235675.8848
join,pandas,100000,89.636719,3,1710235675.9852
join,pandas,100000,78.976562,3,1710235676.0855
join,noir,10000000,0.25,8,1710235852.5837
join,noir,10000000,50.664062,8,1710235852.6855
join,noir,10000000,87.414062,8,1710235852.7859
join,noir,10000000,119.914062,8,1710235852.8863
join,noir,10000000,152.789062,8,1710235852.9866
join,noir,10000000,186.289062,8,1710235853.087
join,noir,10000000,219.539062,8,1710235853.1873
join,noir,10000000,251.289062,8,1710235853.2877
join,noir,10000000,282.914062,8,1710235853.3881
join,noir,10000000,315.164062,8,1710235853.4885
join,noir,10000000,346.789062,8,1710235853.5892
join,noir,10000000,377.289062,8,1710235853.6896
join,noir,10000000,407.164062,8,1710235853.7908
join,noir,10000000,436.289062,8,1710235853.8911
join,noir,10000000,465.289062,8,1710235853.9915
join,noir,10000000,495.664062,8,1710235854.0919
join,noir,10000000,525.539062,8,1710235854.1922
join,noir,10000000,556.039062,8,1710235854.2926
join,noir,10000000,585.039062,8,1710235854.393
join,noir,10000000,615.539062,8,1710235854.4936
join,noir,10000000,645.039062,8,1710235854.5949
join,noir,10000000,678.289062,8,1710235854.7006
join,noir,10000000,707.039062,8,1710235854.8009
join,noir,10000000,736.914062,8,1710235854.9013
join,noir,10000000,765.914062,8,1710235855.0017
join,noir,10000000,796.164062,8,1710235855.102
join,noir,10000000,826.164062,8,1710235855.2024
join,noir,10000000,856.414062,8,1710235855.3036
join,noir,10000000,885.539062,8,1710235855.4039
join,noir,10000000,914.914062,8,1710235855.5043
join,noir,10000000,944.664062,8,1710235855.6047
join,noir,10000000,974.539062,8,1710235855.7051
join,noir,10000000,1003.789062,8,1710235855.8054
join,noir,10000000,1032.914062,8,1710235855.9058
join,noir,10000000,1063.164062,8,1710235856.0062
join,noir,10000000,1093.289062,8,1710235856.1066
join,noir,10000000,1122.789062,8,1710235856.2069
join,noir,10000000,1152.914062,8,1710235856.3078
join,noir,10000000,1182.289062,8,1710235856.4082
join,noir,10000000,1211.914062,8,1710235856.5086
join,noir,10000000,1240.414062,8,1710235856.6089
join,noir,10000000,1270.289062,8,1710235856.7093
join,noir,10000000,1298.914062,8,1710235856.8097
join,noir,10000000,1326.539062,8,1710235856.9101
join,noir,10000000,1356.289062,8,1710235857.0104
join,noir,10000000,1385.039062,8,1710235857.1108
join,noir,10000000,1415.414062,8,1710235857.2112
join,noir,10000000,1443.914062,8,1710235857.3116
join,noir,10000000,1472.164062,8,1710235857.412
join,noir,10000000,1501.664062,8,1710235857.5124
join,noir,10000000,1529.539062,8,1710235857.6127
join,noir,10000000,1559.164062,8,1710235857.7136
join,noir,10000000,1589.039062,8,1710235857.814
join,noir,10000000,1618.164062,8,1710235857.9146
join,noir,10000000,1646.664062,8,1710235858.015
join,noir,10000000,1676.539062,8,1710235858.1154
join,noir,10000000,1704.289062,8,1710235858.2157
join,noir,10000000,1734.289062,8,1710235858.3177
join,noir,10000000,1762.414062,8,1710235858.4181
join,noir,10000000,1791.789062,8,1710235858.5194
join,noir,10000000,1821.039062,8,1710235858.6198
join,noir,10000000,1850.539062,8,1710235858.7202
join,noir,10000000,1879.164062,8,1710235858.8205
join,noir,10000000,1908.789062,8,1710235858.921
join,noir,10000000,1938.789062,8,1710235859.0214
join,noir,10000000,1967.039062,8,1710235859.1217
join,noir,10000000,1996.289062,8,1710235859.2221
